Msec,X,TargX,Y,TargY,Z,TargZ
54568,0.0051397,-0.18237,0.032951,-0.10386,0.99944,1.4852
54601,-0.044888,-0.18237,-0.018183,-0.10386,0.99883,1.4852
54634,-0.10086,-0.18237,-0.12765,-0.10386,0.98668,1.4852
54668,-0.1026,-0.18237,-0.12768,-0.10386,0.98649,1.4852
54701,-0.10483,-0.18237,-0.12651,-0.10386,0.98641,1.4852
54734,-0.10548,-0.18237,-0.12603,-0.10386,0.9864,1.4852
54768,-0.11296,-0.18237,-0.13169,-0.10386,0.98483,1.4852
54801,-0.11674,-0.18237,-0.1354,-0.10386,0.98389,1.4852
54834,-0.11875,-0.18237,-0.13769,-0.10386,0.98333,1.4852
54868,-0.12038,-0.18237,-0.13908,-0.10386,0.98294,1.4852
54901,-0.12037,-0.18237,-0.13963,-0.10386,0.98286,1.4852
54934,-0.12185,-0.18237,-0.14018,-0.10386,0.9826,1.4852
54968,-0.12284,-0.18237,-0.13992,-0.10386,0.98251,1.4852
55001,-0.12333,-0.18237,-0.13945,-0.10386,0.98252,1.4852
55034,-0.12337,-0.18237,-0.13906,-0.10386,0.98257,1.4852
55068,-0.12372,-0.18237,-0.13922,-0.10386,0.9825,1.4852
55101,-0.12289,-0.18237,-0.13867,-0.10386,0.98269,1.4852
55134,-0.12219,-0.18237,-0.13833,-0.10386,0.98282,1.4852
55168,-0.11983,-0.18237,-0.13941,-0.10386,0.98296,1.4852
55201,-0.11937,-0.18237,-0.14049,-0.10386,0.98286,1.4852
55234,-0.11947,-0.18237,-0.13915,-0.10386,0.98304,1.4852
55268,-0.11943,-0.18237,-0.13703,-0.10386,0.98334,1.4852
55301,-0.1175,-0.18237,-0.13708,-0.10386,0.98357,1.4852
55334,-0.1176,-0.18237,-0.1388,-0.10386,0.98331,1.4852
55368,-0.11722,-0.18237,-0.13669,-0.10386,0.98366,1.4852
55401,-0.11608,-0.18237,-0.13611,-0.10386,0.98387,1.4852
55434,-0.11539,-0.18237,-0.13624,-0.10386,0.98393,1.4852
55468,-0.11779,-0.18237,-0.13677,-0.10386,0.98358,1.4852
55501,-0.11888,-0.18237,-0.13751,-0.10386,0.98334,1.4852
55534,-0.11974,-0.18237,-0.13744,-0.10386,0.98325,1.4852
55568,-0.11846,-0.18237,-0.13704,-0.10386,0.98346,1.4852
55601,-0.1192,-0.18237,-0.13714,-0.10386,0.98335,1.4852
55634,-0.11877,-0.18237,-0.13648,-0.10386,0.9835,1.4852
55668,-0.11911,-0.18237,-0.13548,-0.10386,0.98359,1.4852
55701,-0.11958,-0.18237,-0.13455,-0.10386,0.98366,1.4852
55734,-0.12037,-0.18237,-0.1338,-0.10386,0.98367,1.4852
55768,-0.1202,-0.23117,-0.13326,0.25736,0.98376,1.4596
55801,-0.11914,-0.23117,-0.13274,0.25736,0.98396,1.4596
55834,-0.11985,-0.23117,-0.13314,0.25736,0.98382,1.4596
55868,-0.1187,-0.23117,-0.13285,0.25736,0.984,1.4596
55901,-0.1193,-0.23117,-0.13224,0.25736,0.98401,1.4596
55934,-0.11806,-0.23117,-0.13223,0.25736,0.98416,1.4596
55968,-0.11811,-0.23117,-0.1331,0.25736,0.98404,1.4596
56034,-0.14667,-0.23117,0.090435,0.25736,0.98504,1.4596
56068,-0.15075,-0.23117,0.092857,0.25736,0.9842,1.4596
56101,-0.15283,-0.23117,0.09527,0.25736,0.98365,1.4596
56134,-0.15375,-0.23117,0.097071,0.25736,0.98333,1.4596
56168,-0.15422,-0.23117,0.098748,0.25736,0.98309,1.4596
56201,-0.15133,-0.23117,0.10274,0.25736,0.98313,1.4596
56234,-0.14914,-0.23117,0.10528,0.25736,0.9832,1.4596
56268,-0.1462,-0.23117,0.10762,0.25736,0.98338,1.4596
56301,-0.14355,-0.23117,0.10979,0.25736,0.98353,1.4596
56334,-0.14126,-0.23117,0.11101,0.25736,0.98373,1.4596
56368,-0.14194,-0.23117,0.11179,0.25736,0.98354,1.4596
56401,-0.14088,-0.23117,0.11113,0.25736,0.98377,1.4596
56434,-0.14092,-0.23117,0.11127,0.25736,0.98375,1.4596
56468,-0.13983,-0.23117,0.1107,0.25736,0.98397,1.4596
56501,-0.13874,-0.23117,0.11136,0.25736,0.98405,1.4596
56534,-0.13829,-0.23117,0.11171,0.25736,0.98407,1.4596
56568,-0.1372,-0.23117,0.11227,0.25736,0.98416,1.4596
56601,-0.13609,-0.23117,0.11184,0.25736,0.98436,1.4596
56634,-0.13562,-0.23117,0.11024,0.25736,0.98461,1.4596
56668,-0.13575,-0.23117,0.10991,0.25736,0.98463,1.4596
56701,-0.13586,-0.23117,0.10996,0.25736,0.98461,1.4596
56734,-0.13689,-0.23117,0.10947,0.25736,0.98452,1.4596
56768,-0.13701,-0.23117,0.11044,0.25736,0.98439,1.4596
56801,-0.13745,-0.23117,0.11081,0.25736,0.98429,1.4596
56834,-0.13838,-0.23117,0.11027,0.25736,0.98422,1.4596
56868,-0.13637,-0.23117,0.1105,0.25736,0.98448,1.4596
56901,-0.13476,-0.23117,0.11111,0.25736,0.98463,1.4596
56934,-0.13421,-0.23117,0.11113,0.25736,0.9847,1.4596
56968,-0.13556,-0.23117,0.11082,0.25736,0.98455,1.4596
57001,-0.13674,-0.23117,0.11058,0.25736,0.98442,1.4596
57034,-0.13521,-0.23117,0.11236,0.25736,0.98442,1.4596
57068,-0.13587,-0.23117,0.11281,0.25736,0.98428,1.4596
57101,-0.13552,-0.23117,0.11278,0.25736,0.98434,1.4596
57134,-0.13545,0.20848,0.11144,-0.077742,0.9845,1.4834
57168,-0.13549,0.20848,0.11199,-0.077742,0.98443,1.4834
57201,-0.13486,0.20848,0.11245,-0.077742,0.98446,1.4834
57234,-0.13519,0.20848,0.11177,-0.077742,0.9845,1.4834
57268,-0.13627,0.20848,0.11185,-0.077742,0.98434,1.4834
57301,-0.1348,0.20848,0.11288,-0.077742,0.98442,1.4834
57334,0.086018,0.20848,-0.04849,-0.077742,0.99511,1.4834
57368,0.1486,0.20848,-0.13914,-0.077742,0.97906,1.4834
57401,0.14573,0.20848,-0.13842,-0.077742,0.97959,1.4834
57434,0.14483,0.20848,-0.13812,-0.077742,0.97977,1.4834
57468,0.14511,0.20848,-0.13852,-0.077742,0.97967,1.4834
57501,0.15378,0.20848,-0.13537,-0.077742,0.97879,1.4834
57534,0.16216,0.20848,-0.13314,-0.077742,0.97774,1.4834
57568,0.16962,0.20848,-0.13233,-0.077742,0.97659,1.4834
57601,0.17341,0.20848,-0.13193,-0.077742,0.97597,1.4834
57634,0.17303,0.20848,-0.13222,-0.077742,0.976,1.4834
57668,0.17342,0.20848,-0.13167,-0.077742,0.97601,1.4834
57701,0.17331,0.20848,-0.13283,-0.077742,0.97587,1.4834
57734,0.1735,0.20848,-0.13211,-0.077742,0.97593,1.4834
57734,0.1736,0.20848,-0.1319,-0.077742,0.97594,1.4834
57768,0.1763,0.20848,-0.1305,-0.077742,0.97565,1.4834
57801,0.17524,0.20848,-0.13013,-0.077742,0.97589,1.4834
57834,0.17422,0.20848,-0.12988,-0.077742,0.9761,1.4834
57868,0.17474,0.20848,-0.12855,-0.077742,0.97619,1.4834
57901,0.17526,0.20848,-0.12827,-0.077742,0.97613,1.4834
57934,0.17541,0.20848,-0.12988,-0.077742,0.97589,1.4834
57968,0.17553,0.20848,-0.13001,-0.077742,0.97585,1.4834
58001,0.1766,0.20848,-0.12838,-0.077742,0.97587,1.4834
58034,0.17487,0.20848,-0.12739,-0.077742,0.97632,1.4834
58068,0.17601,0.20848,-0.12612,-0.077742,0.97628,1.4834
58101,0.17613,0.20848,-0.12705,-0.077742,0.97613,1.4834
58134,0.17642,-0.12977,-0.12657,0.18212,0.97614,1.4832
58168,0.17673,-0.12977,-0.12549,0.18212,0.97623,1.4832
58201,0.17699,-0.12977,-0.12528,0.18212,0.97621,1.4832
58234,0.17594,-0.12977,-0.12378,0.18212,0.97659,1.4832
58268,0.17492,-0.12977,-0.1243,0.18212,0.9767,1.4832
58301,0.17409,-0.12977,-0.12394,0.18212,0.9769,1.4832
58334,0.12249,-0.12977,-0.098426,0.18212,0.98758,1.4832
58401,-0.057945,-0.12977,0.041855,0.18212,0.99744,1.4832
58434,-0.057379,-0.12977,0.041672,0.18212,0.99748,1.4832
58468,-0.057517,-0.12977,0.042107,0.18212,0.99746,1.4832
58501,-0.05691,-0.12977,0.042591,0.18212,0.99747,1.4832
58534,-0.062092,-0.12977,0.046654,0.18212,0.99698,1.4832
58568,-0.065187,-0.12977,0.049744,0.18212,0.99663,1.4832
58601,-0.068607,-0.12977,0.052952,0.18212,0.99624,1.4832
58634,-0.070491,-0.12977,0.055548,0.18212,0.99596,1.4832
58668,-0.071701,-0.12977,0.056697,0.18212,0.99581,1.4832
58701,-0.073249,-0.12977,0.057948,0.18212,0.99563,1.4832
58734,-0.074165,-0.12977,0.059494,0.18212,0.99547,1.4832
58768,-0.073192,-0.12977,0.05987,0.18212,0.99552,1.4832
58801,-0.072898,-0.12977,0.059596,0.18212,0.99556,1.4832
58834,-0.07385,-0.12977,0.05941,0.18212,0.9955,1.4832
58868,-0.073978,-0.12977,0.06,0.18212,0.99545,1.4832
58901,-0.074468,-0.12977,0.060025,0.18212,0.99542,1.4832
58934,-0.073272,-0.12977,0.061285,0.18212,0.99543,1.4832
58968,-0.072876,-0.12977,0.062288,0.18212,0.99539,1.4832
59001,-0.073051,-0.12977,0.061406,0.18212,0.99544,1.4832
59034,-0.073274,-0.12977,0.060927,0.18212,0.99545,1.4832
59068,-0.073631,-0.12977,0.060879,0.18212,0.99543,1.4832
59101,-0.073512,-0.12977,0.060022,0.18212,0.99549,1.4832
59134,-0.074355,-0.12977,0.060173,0.18212,0.99541,1.4832
59168,-0.072264,-0.12977,0.060705,0.18212,0.99554,1.4832
59201,-0.070882,-0.12977,0.060827,0.18212,0.99563,1.4832
59234,-0.071364,-0.12977,0.061324,0.18212,0.99556,1.4832
59268,-0.072839,-0.12977,0.062258,0.18212,0.9954,1.4832
59301,-0.074755,-0.12977,0.062317,0.18212,0.99525,1.4832
59334,-0.074475,-0.12977,0.06241,0.18212,0.99527,1.4832
59368,-0.073382,-0.12977,0.05974,0.18212,0.99551,1.4832
59401,-0.071437,-0.12977,0.058625,0.18212,0.99572,1.4832
59434,-0.071191,-0.12977,0.0599,0.18212,0.99566,1.4832
59468,-0.071488,-0.12977,0.060858,0.18212,0.99558,1.4832
59501,-0.071273,-0.12977,0.060763,0.18212,0.9956,1.4832
59534,-0.072111,0,0.061391,-0.10463,0.99551,1.4963
59568,-0.071016,0,0.06255,-0.10463,0.99551,1.4963
59601,-0.069435,0,0.063388,-0.10463,0.99557,1.4963
59634,-0.067782,0,0.063531,-0.10463,0.99568,1.4963
59668,-0.067905,0,0.062904,-0.10463,0.99571,1.4963
59701,-0.067773,0,0.063998,-0.10463,0.99565,1.4963
59734,0.0058607,0,-0.072158,-0.10463,0.99738,1.4963
59768,0.022128,0,-0.16079,-0.10463,0.98674,1.4963
59801,0.022095,0,-0.16084,-0.10463,0.98673,1.4963
59834,0.02252,0,-0.16266,-0.10463,0.98642,1.4963
59868,0.020997,0,-0.1644,-0.10463,0.98617,1.4963
59901,0.020957,0,-0.16487,-0.10463,0.98609,1.4963
59934,0.016994,0,-0.16427,-0.10463,0.98627,1.4963
59968,0.015741,0,-0.16347,-0.10463,0.98642,1.4963
60001,0.016187,0,-0.1637,-0.10463,0.98638,1.4963
60034,0.01715,0,-0.1611,-0.10463,0.98679,1.4963
60068,0.018815,0,-0.15963,-0.10463,0.987,1.4963
60101,0.020027,0,-0.15754,-0.10463,0.98731,1.4963
60134,0.020929,0,-0.1554,-0.10463,0.98763,1.4963
60168,0.02442,0,-0.15406,-0.10463,0.98776,1.4963
60201,0.025063,0,-0.15361,-0.10463,0.98781,1.4963
60234,0.024609,0,-0.15192,-0.10463,0.98809,1.4963
60268,0.025264,0,-0.14995,-0.10463,0.98837,1.4963
60301,0.024279,0,-0.14968,-0.10463,0.98844,1.4963
60334,0.023937,0,-0.14925,-0.10463,0.98851,1.4963
60368,0.023933,0,-0.14877,-0.10463,0.98858,1.4963
60401,0.025117,0,-0.14883,-0.10463,0.98854,1.4963
60434,0.024351,0,-0.14745,-0.10463,0.98877,1.4963
60468,0.025018,0,-0.14612,-0.10463,0.98895,1.4963
60501,0.025592,0,-0.14497,-0.10463,0.98911,1.4963
60534,0.027144,0,-0.14464,-0.10463,0.98911,1.4963
60534,0.02728,0,-0.14474,-0.10463,0.98909,1.4963
60568,0.027398,0,-0.14406,-0.10463,0.98919,1.4963
60601,0.028621,0,-0.14347,-0.10463,0.98924,1.4963
60634,0.028413,0,-0.14263,-0.10463,0.98937,1.4963
60668,0.029961,0,-0.14259,-0.10463,0.98933,1.4963
60701,0.030337,0,-0.14256,-0.10463,0.98932,1.4963
60734,0.029719,0,-0.14214,-0.10463,0.9894,1.4963
60768,0.029048,0,-0.14048,-0.10463,0.98966,1.4963
60801,0.028715,0,-0.13978,-0.10463,0.98977,1.4963
60834,0.028978,-0.20677,-0.13903,-0.20677,0.98986,1.4712
60868,0.029609,-0.20677,-0.13942,-0.20677,0.98979,1.4712
60901,0.028735,-0.20677,-0.13869,-0.20677,0.98992,1.4712
60934,0.028673,-0.20677,-0.13667,-0.20677,0.9902,1.4712
60968,0.026548,-0.20677,-0.13673,-0.20677,0.99025,1.4712
61001,0.027782,-0.20677,-0.13933,-0.20677,0.98986,1.4712
61034,-0.03133,-0.20677,-0.16267,-0.20677,0.98618,1.4712
61101,-0.13326,-0.20677,-0.21801,-0.20677,0.96681,1.4712
61135,-0.13242,-0.20677,-0.21772,-0.20677,0.96699,1.4712
61168,-0.13239,-0.20677,-0.21768,-0.20677,0.967,1.4712
61201,-0.13289,-0.20677,-0.21703,-0.20677,0.96708,1.4712
61235,-0.13375,-0.20677,-0.21696,-0.20677,0.96697,1.4712
61268,-0.13359,-0.20677,-0.21632,-0.20677,0.96714,1.4712
61301,-0.13371,-0.20677,-0.2163,-0.20677,0.96713,1.4712
61335,-0.13394,-0.20677,-0.21652,-0.20677,0.96705,1.4712
61368,-0.13549,-0.20677,-0.21642,-0.20677,0.96685,1.4712
61401,-0.1352,-0.20677,-0.21702,-0.20677,0.96676,1.4712
61435,-0.13431,-0.20677,-0.21602,-0.20677,0.96711,1.4712
61468,-0.13448,-0.20677,-0.21575,-0.20677,0.96714,1.4712
61501,-0.13362,-0.20677,-0.21599,-0.20677,0.96721,1.4712
61535,-0.13396,-0.20677,-0.21698,-0.20677,0.96694,1.4712
61568,-0.13222,-0.20677,-0.21574,-0.20677,0.96746,1.4712
61601,-0.13228,-0.20677,-0.21662,-0.20677,0.96725,1.4712
61635,-0.13042,-0.20677,-0.2166,-0.20677,0.96751,1.4712
61668,-0.13026,-0.20677,-0.21699,-0.20677,0.96744,1.4712
61701,-0.12967,-0.20677,-0.21789,-0.20677,0.96732,1.4712
61735,-0.12926,-0.20677,-0.21803,-0.20677,0.96734,1.4712
61768,-0.12934,-0.20677,-0.21817,-0.20677,0.9673,1.4712
61801,-0.1278,-0.20677,-0.21843,-0.20677,0.96745,1.4712
61835,-0.12936,-0.20677,-0.21767,-0.20677,0.96741,1.4712
61868,-0.13033,-0.20677,-0.21832,-0.20677,0.96713,1.4712
61901,-0.13004,-0.20677,-0.21927,-0.20677,0.96696,1.4712
61935,-0.12898,-0.20677,-0.21888,-0.20677,0.96719,1.4712
61968,-0.13011,-0.20677,-0.21705,-0.20677,0.96745,1.4712
62001,-0.12946,-0.20677,-0.2172,-0.20677,0.9675,1.4712
62035,-0.12946,-0.20677,-0.21653,-0.20677,0.96765,1.4712
62068,-0.13151,-0.20677,-0.21535,-0.20677,0.96764,1.4712
62101,-0.13124,0.25951,-0.21595,-0.12876,0.96754,1.4718
62135,-0.13171,0.25951,-0.21393,-0.12876,0.96793,1.4718
62168,-0.13012,0.25951,-0.21299,-0.12876,0.96835,1.4718
62201,-0.12898,0.25951,-0.21143,-0.12876,0.96885,1.4718
62235,-0.12973,0.25951,-0.21087,-0.12876,0.96887,1.4718
62268,-0.12946,0.25951,-0.21072,-0.12876,0.96894,1.4718
62301,-0.12614,0.25951,-0.21405,-0.12876,0.96864,1.4718
62368,0.19123,0.25951,-0.15382,-0.12876,0.96942,1.4718
62401,0.18943,0.25951,-0.1544,-0.12876,0.96968,1.4718
62435,0.18646,0.25951,-0.15518,-0.12876,0.97013,1.4718
62468,0.18908,0.25951,-0.15348,-0.12876,0.96989,1.4718
62501,0.19315,0.25951,-0.15148,-0.12876,0.96941,1.4718
62535,0.19594,0.25951,-0.15052,-0.12876,0.969,1.4718
62568,0.19631,0.25951,-0.15039,-0.12876,0.96894,1.4718
62601,0.19941,0.25951,-0.14973,-0.12876,0.96841,1.4718
62635,0.19949,0.25951,-0.14886,-0.12876,0.96853,1.4718
62668,0.19744,0.25951,-0.14947,-0.12876,0.96885,1.4718
62701,0.19933,0.25951,-0.15089,-0.12876,0.96825,1.4718
62735,0.20049,0.25951,-0.15125,-0.12876,0.96795,1.4718
62768,0.2006,0.25951,-0.14979,-0.12876,0.96816,1.4718
62801,0.20254,0.25951,-0.14794,-0.12876,0.96803,1.4718
62835,0.20382,0.25951,-0.14719,-0.12876,0.96788,1.4718
62868,0.20242,0.25951,-0.14641,-0.12876,0.96829,1.4718
62901,0.20096,0.25951,-0.14574,-0.12876,0.9687,1.4718
62935,0.20214,0.25951,-0.14516,-0.12876,0.96854,1.4718
62968,0.20224,0.25951,-0.14456,-0.12876,0.96861,1.4718
63001,0.20167,0.25951,-0.14465,-0.12876,0.96871,1.4718
63035,0.20217,0.25951,-0.14482,-0.12876,0.96858,1.4718
63068,0.20177,0.25951,-0.14553,-0.12876,0.96856,1.4718
63101,0.20073,0.25951,-0.14467,-0.12876,0.96891,1.4718
63135,0.20102,0.25951,-0.14451,-0.12876,0.96887,1.4718
63168,0.19975,0.25951,-0.14557,-0.12876,0.96897,1.4718
63201,0.19864,0.25951,-0.14537,-0.12876,0.96923,1.4718
63235,0.19863,0.25951,-0.14425,-0.12876,0.9694,1.4718
63268,0.20035,0.25951,-0.1448,-0.12876,0.96896,1.4718
63301,0.20172,0.25951,-0.14613,-0.12876,0.96848,1.4718
63335,0.20174,0.25951,-0.14761,-0.12876,0.96825,1.4718
63368,0.20138,0.25951,-0.14678,-0.12876,0.96845,1.4718
63401,0.20177,0.25951,-0.14599,-0.12876,0.96849,1.4718
63435,0.20244,0.25951,-0.14559,-0.12876,0.96841,1.4718
63468,0.20193,0.25951,-0.1454,-0.12876,0.96855,1.4718
63501,0.20225,0.25951,-0.14459,-0.12876,0.9686,1.4718
63535,0.2025,0.25951,-0.14697,-0.12876,0.96819,1.4718
63568,0.20476,0.23117,-0.14738,-0.25736,0.96765,1.4596
63601,0.20311,0.23117,-0.14722,-0.25736,0.96803,1.4596
63635,0.2019,0.23117,-0.14316,-0.25736,0.96889,1.4596
63668,0.20142,0.23117,-0.14133,-0.25736,0.96926,1.4596
63701,0.20264,0.23117,-0.14126,-0.25736,0.96901,1.4596
63735,0.20203,0.23117,-0.13963,-0.25736,0.96937,1.4596
63768,0.20132,0.23117,-0.13997,-0.25736,0.96947,1.4596
63835,0.19831,0.23117,-0.16952,-0.25736,0.96537,1.4596
63868,0.194,0.23117,-0.21979,-0.25736,0.95606,1.4596
63901,0.19166,0.23117,-0.21903,-0.25736,0.95671,1.4596
63935,0.19146,0.23117,-0.21924,-0.25736,0.9567,1.4596
63968,0.19003,0.23117,-0.21916,-0.25736,0.957,1.4596
64001,0.18945,0.23117,-0.2189,-0.25736,0.95718,1.4596
64035,0.18873,0.23117,-0.2179,-0.25736,0.95755,1.4596
64068,0.18887,0.23117,-0.22017,-0.25736,0.957,1.4596
64101,0.19063,0.23117,-0.219,-0.25736,0.95692,1.4596
64135,0.19021,0.23117,-0.21741,-0.25736,0.95737,1.4596
64168,0.18881,0.23117,-0.21598,-0.25736,0.95797,1.4596
64201,0.18948,0.23117,-0.21759,-0.25736,0.95747,1.4596
64235,0.19229,0.23117,-0.21708,-0.25736,0.95703,1.4596
64268,0.19262,0.23117,-0.21564,-0.25736,0.95729,1.4596
64301,0.1928,0.23117,-0.21444,-0.25736,0.95752,1.4596
64335,0.19184,0.23117,-0.2128,-0.25736,0.95808,1.4596
64368,0.19167,0.23117,-0.21301,-0.25736,0.95806,1.4596
64401,0.19108,0.23117,-0.21266,-0.25736,0.95826,1.4596
64435,0.19167,0.23117,-0.21319,-0.25736,0.95803,1.4596
64468,0.19165,0.23117,-0.21023,-0.25736,0.95868,1.4596
64501,0.19235,0.23117,-0.21033,-0.25736,0.95852,1.4596
64535,0.19037,0.23117,-0.21085,-0.25736,0.9588,1.4596
64568,0.18977,0.23117,-0.21213,-0.25736,0.95864,1.4596
64601,0.18933,0.23117,-0.21202,-0.25736,0.95875,1.4596
64635,0.18912,0.23117,-0.21128,-0.25736,0.95896,1.4596
64668,0.19023,0.23117,-0.2125,-0.25736,0.95846,1.4596
64701,0.18843,0.23117,-0.21314,-0.25736,0.95868,1.4596
64735,0.18708,0.23117,-0.2141,-0.25736,0.95873,1.4596
64768,0.18692,0.23117,-0.21381,-0.25736,0.95883,1.4596
64801,0.18524,0.23117,-0.21375,-0.25736,0.95917,1.4596
64835,0.1851,0.23117,-0.21411,-0.25736,0.95911,1.4596
64868,0.18732,0.23117,-0.21293,-0.25736,0.95894,1.4596
64901,0.18815,0.23117,-0.21247,-0.25736,0.95888,1.4596
64935,0.18885,0.23117,-0.21087,-0.25736,0.9591,1.4596
64968,0.18903,0.23117,-0.21001,-0.25736,0.95925,1.4596
65001,0.18935,0,-0.21082,-0.23465,0.95901,1.4815
65035,0.18983,0,-0.21058,-0.23465,0.95897,1.4815
65068,0.18974,0,-0.21101,-0.23465,0.95889,1.4815
65101,0.18861,0,-0.21142,-0.23465,0.95902,1.4815
65135,0.18706,0,-0.21144,-0.23465,0.95932,1.4815
65168,0.18744,0,-0.21162,-0.23465,0.95921,1.4815
65201,0.028149,0,-0.23394,-0.23465,0.97184,1.4815
65235,0.025908,0,-0.23204,-0.23465,0.97236,1.4815
65268,0.022036,0,-0.23113,-0.23465,0.97267,1.4815
65301,0.018252,0,-0.23242,-0.23465,0.97244,1.4815
65335,0.014868,0,-0.23398,-0.23465,0.97213,1.4815
65368,0.015619,0,-0.23424,-0.23465,0.97205,1.4815
65401,0.018017,0,-0.23472,-0.23465,0.9719,1.4815
65435,0.019512,0,-0.23751,-0.23465,0.97119,1.4815
65468,0.019341,0,-0.23565,-0.23465,0.97164,1.4815
65501,0.018952,0,-0.23524,-0.23465,0.97175,1.4815
65535,0.018921,0,-0.23375,-0.23465,0.97211,1.4815
65568,0.020035,0,-0.23267,-0.23465,0.97235,1.4815
65601,0.021383,0,-0.23116,-0.23465,0.97268,1.4815
65635,0.022839,0,-0.23041,-0.23465,0.97283,1.4815
65668,0.02358,0,-0.23065,-0.23465,0.97275,1.4815
65701,0.022673,0,-0.22964,-0.23465,0.97301,1.4815
65735,0.023975,0,-0.22772,-0.23465,0.97343,1.4815
65768,0.024298,0,-0.22707,-0.23465,0.97358,1.4815
65801,0.024483,0,-0.22859,-0.23465,0.97321,1.4815
65835,0.023754,0,-0.23005,-0.23465,0.97289,1.4815
65868,0.023297,0,-0.23086,-0.23465,0.97271,1.4815
65901,0.02313,0,-0.23139,-0.23465,0.97259,1.4815
65935,0.022653,0,-0.23098,-0.23465,0.97269,1.4815
65968,0.021748,0,-0.23091,-0.23465,0.97273,1.4815
66001,0.023282,0,-0.23103,-0.23465,0.97267,1.4815
66035,0.022211,-0.36241,-0.2309,-0.076178,0.97272,1.4536
66068,0.022148,-0.36241,-0.22637,-0.076178,0.97379,1.4536
66101,0.021661,-0.36241,-0.227,-0.076178,0.97365,1.4536
66135,0.019589,-0.36241,-0.22839,-0.076178,0.97337,1.4536
66168,0.020088,-0.36241,-0.22612,-0.076178,0.97389,1.4536
66201,0.021196,-0.36241,-0.22409,-0.076178,0.97434,1.4536
66235,0.023142,-0.36241,-0.22496,-0.076178,0.97409,1.4536
66268,-0.14436,-0.36241,-0.17745,-0.076178,0.97348,1.4536
66301,-0.24938,-0.36241,-0.14405,-0.076178,0.95763,1.4536
66335,-0.25111,-0.36241,-0.14154,-0.076178,0.95755,1.4536
66368,-0.25229,-0.36241,-0.14083,-0.076178,0.95735,1.4536
66401,-0.25141,-0.36241,-0.13922,-0.076178,0.95782,1.4536
66435,-0.25106,-0.36241,-0.13735,-0.076178,0.95818,1.4536
66468,-0.2534,-0.36241,-0.13576,-0.076178,0.95779,1.4536
66501,-0.25454,-0.36241,-0.13298,-0.076178,0.95788,1.4536
66535,-0.25596,-0.36241,-0.13088,-0.076178,0.95779,1.4536
66568,-0.25758,-0.36241,-0.13243,-0.076178,0.95714,1.4536
66601,-0.25719,-0.36241,-0.13277,-0.076178,0.9572,1.4536
66635,-0.25814,-0.36241,-0.13118,-0.076178,0.95716,1.4536
66668,-0.25719,-0.36241,-0.12978,-0.076178,0.95761,1.4536
66701,-0.25864,-0.36241,-0.12829,-0.076178,0.95742,1.4536
66735,-0.25948,-0.36241,-0.12773,-0.076178,0.95726,1.4536
66768,-0.25874,-0.36241,-0.12792,-0.076178,0.95744,1.4536
66801,-0.2586,-0.36241,-0.12794,-0.076178,0.95747,1.4536
66835,-0.25836,-0.36241,-0.12701,-0.076178,0.95766,1.4536
66868,-0.25655,-0.36241,-0.12661,-0.076178,0.9582,1.4536
66901,-0.25378,-0.36241,-0.12599,-0.076178,0.95902,1.4536
66935,-0.25476,-0.36241,-0.12601,-0.076178,0.95876,1.4536
66968,-0.25391,-0.36241,-0.12579,-0.076178,0.95901,1.4536
67001,-0.25301,-0.36241,-0.12641,-0.076178,0.95917,1.4536
67035,-0.25132,-0.36241,-0.12601,-0.076178,0.95967,1.4536
67068,-0.24829,-0.36241,-0.12602,-0.076178,0.96046,1.4536
67101,-0.24793,-0.36241,-0.1266,-0.076178,0.96047,1.4536
67135,-0.24761,-0.36241,-0.12588,-0.076178,0.96065,1.4536
67168,-0.2466,-0.36241,-0.12535,-0.076178,0.96098,1.4536
67201,-0.24635,-0.30733,-0.12514,0.25495,0.96107,1.4459
67235,-0.24642,-0.30733,-0.12309,0.25495,0.96132,1.4459
67268,-0.24716,-0.30733,-0.12168,0.25495,0.96131,1.4459
67301,-0.24523,-0.30733,-0.12186,0.25495,0.96177,1.4459
67335,-0.24572,-0.30733,-0.12231,0.25495,0.96159,1.4459
67368,-0.24545,-0.30733,-0.12226,0.25495,0.96167,1.4459
67401,-0.24496,-0.30733,-0.12454,0.25495,0.9615,1.4459
67435,-0.19997,-0.30733,0.0090388,0.25495,0.97976,1.4459
67468,-0.1925,-0.30733,0.096322,0.25495,0.97656,1.4459
67501,-0.19463,-0.30733,0.099471,0.25495,0.97582,1.4459
67535,-0.19264,-0.30733,0.10288,0.25495,0.97586,1.4459
67568,-0.1914,-0.30733,0.10575,0.25495,0.9758,1.4459
67601,-0.19058,-0.30733,0.10628,0.25495,0.9759,1.4459
67635,-0.18894,-0.30733,0.10702,0.25495,0.97614,1.4459
67668,-0.18807,-0.30733,0.10899,0.25495,0.97609,1.4459
67701,-0.18686,-0.30733,0.11032,0.25495,0.97617,1.4459
67735,-0.18707,-0.30733,0.11095,0.25495,0.97606,1.4459
67768,-0.18711,-0.30733,0.11171,0.25495,0.97597,1.4459
67801,-0.19116,-0.30733,0.11166,0.25495,0.97519,1.4459
67835,-0.19553,-0.30733,0.11148,0.25495,0.97434,1.4459
67868,-0.19822,-0.30733,0.10976,0.25495,0.97399,1.4459
67901,-0.19969,-0.30733,0.10901,0.25495,0.97378,1.4459
67935,-0.20096,-0.30733,0.10955,0.25495,0.97345,1.4459
